이름,위치,선거구,회,몇번,gender,정당,나이,job,당시여당평가,당선,득표율,학력,과,경력,인지,지역구분
인효식,충남,당진시,,3,남,con,55,,74.43499999999997,False,-1.8559027775899548,,,False,0.00019321848671039862,2
,충남,당진시,,3,남,con,58,,,False,-1.9256801941526096,,행정,False,0.00037352012740750763,2
최연숙,충남,당진시,7,3,여,rev,50,,74.43499999999997,True,-1.092208851632903,,,False,0.01173257381717157,2
윤명수,충남,당진시,7,3,남,rev,41,정당인,74.43499999999997,,-1.429667377431751,,,True,,2
손종,충남,당진시,7,3,남,rev,43,,74.43499999999997,False,-1.9646005130905448,,,True,0.0002891573022598219,2
양기림,충남,당진시,7,3,여,con,60,,74.43499999999997,False,-1.8157066261958557,,,False,0.00017027656769552226,2
한석우,충남,당진시,7,3,남,con,66,,74.43499999999997,False,-2.029852102793015,,,,0.0002841436045403059,2
이규성,충남,당진시,7,3,남,con,48,,74.43499999999997,False,-2.834999564497594,,경영,False,0.05574621687283508,2
배병남,충남,당진시,7,,남,con,49,,74.43499999999997,False,-2.9673068623954952,,,False,8.300252278746085e-05,2
조시운,충남,당진시,7,3,남,rem,34,,74.43499999999997,False,,,,False,0.00033538321521821534,2
윤택영,충남,부여군,7,3,남,rev,54,정당인,74.43499999999997,True,-1.2881203235844851,,,False,0.002012994876555714,1
노승호,,부여군,7,3,남,rev,38,,74.43499999999997,False,-2.1486472980234947,,,,0.007649207422634475,1
박상우,충남,부여군,7,3,남,rev,46,정당인,74.43499999999997,False,-1.7484535359007032,,,False,,1
김기일,충남,부여군,7,,남,rev,48,,74.43499999999997,False,,,,False,0.001238733865927991,1
임화빈,충남,부여군,7,3,남,con,62,정당인,74.43499999999997,False,-2.19958979583016,,경영,False,0.0004523537477775626,1
허병무,충남,부여군,7,,남,con,52,,74.43499999999997,False,-2.8863295731304532,,,False,0.0003195482647638956,1
이삼례,충남,부여군,7,3,여,con,63,,74.43499999999997,False,-2.190339948087002,,,False,0.0004616496939331847,1
이대현,충남,부여군,7,3,남,con,71,정당인,74.43499999999997,False,-2.023080843895289,,경영,False,0.009064227988605959,1
진광식,충남,부여군,7,3,,rev,51,,74.43499999999997,True,-1.1706920911125125,,행정,,0.0004074583950120998,1
유기주,충남,부여군,,3,남,rev,61,정당인,74.43499999999997,False,-1.728178479303028,,,False,0.0004886808901151309,1
신태현,충남,부여군,7,3,남,rev,60,,74.43499999999997,False,-2.2706453263866675,,,False,0.0003563540347566581,1
김명수,충남,부여군,7,3,남,con,57,정당인,74.43499999999997,False,-1.8940590703442028,,행정,False,0.8000803803461531,1
정태영,충남,부여군,7,3,남,con,55,,74.43499999999997,False,-1.3561891036675688,,경영,False,0.06195366344196548,1
장성용,충남,부여군,7,3,남,con,61,,74.43499999999997,False,-1.8875115728813632,,,False,0.001039769592955041,1
송복섭,충남,부여군,7,3,여,rev,60,,74.43499999999997,True,-0.9379537113438344,,,False,0.0002815856946945759,1
,충남,부여군,7,3,남,rev,63,정당인,74.43499999999997,False,,,,False,0.0007463111543263396,1
이원복,충남,부여군,7,2,남,con,69,정당인,74.43499999999997,False,-1.0589077094153283,,,False,0.029844033518991068,1
김종수,충남,부여군,7,3,남,rem,55,,74.43499999999997,False,-1.0889034745411486,,법,False,0.05531855082868338,1
노성철,충남,서천군,7,3,남,rev,60,,74.43499999999997,True,-1.2124767883039165,,,False,0.23092840127558245,1
최현태,충남,서천군,,3,남,rev,38,,74.43499999999997,False,-2.3769244711506303,,,False,0.01459175712218858,1
김경제,충남,서천군,7,,,con,60,,74.43499999999997,False,,,,False,,1
나학균,충남,서천군,7,3,남,con,,,74.43499999999997,False,-1.7189379963923481,,,False,0.0017739840153849148,1
오혁성,충남,서천군,7,3,남,con,66,,74.43499999999997,False,-2.97555586507012,,,False,0.0010096531279128634,1
박병문,충남,서천군,,3,남,rev,53,,74.43499999999997,False,-2.1955575629889337,,,True,0.005543390727136961,1
김원섭,충남,서천군,7,3,,rem,58,,74.43499999999997,False,-2.381762610841066,,행정,False,0.108717651206157,1
김경환,충남,서천군,7,3,남,rem,44,,74.43499999999997,False,-2.3705036931730343,,,False,0.09083700631701944,1
이현호,충남,서천군,7,3,남,rev,46,,74.43499999999997,True,-1.5364213429375742,,경영,False,0.2529570360279529,1
조동준,충남,,7,3,남,rev,44,,74.43499999999997,False,-1.6087040653749154,,행정,False,0.007950429048653108,1
강신두,충남,서천군,7,3,남,con,60,,74.43499999999997,False,-1.7326179870851133,,,False,0.0027894435456917994,1
신영호,충남,서천군,7,3,남,con,37,정당인,74.43499999999997,False,-1.955541246877401,,정치,True,0.060218506715916525,1
이준희,충남,서천군,7,3,남,con,47,정당인,74.43499999999997,False,-1.9082502367743848,,,False,0.17805981559925155,1
노명구,충남,서천군,7,,남,con,65,,74.43499999999997,False,-3.410315108858319,,,False,0.0010791624988980564,1
이강선,충남,서천군,7,3,남,rem,53,,74.43499999999997,False,-2.4719058376107492,,,False,0.013712767893174743,1
한일수,충남,서천군,7,3,남,rem,65,,74.43499999999997,False,-2.5160990953324123,,,False,0.0015060359309097876,1
구재칠,충남,서천군,7,3,남,,60,,74.43499999999997,False,-3.9919902029360905,,,False,0.0005386739812164099,1
이병희,충남,홍성군,7,1,남,rev,47,,74.43499999999997,True,-0.4954875054977504,,,False,0.010567738979795623,1
김헌수,충남,홍성군,7,3,남,con,60,,74.43499999999997,False,-1.4689587642618642,,행정,False,0.006940159539091338,1
권영식,충남,홍성군,7,3,남,con,53,,74.43499999999997,False,-2.2543795036901404,,,False,0.00501008323111314,1
방은희,충남,홍성군,7,3,여,con,61,,74.43499999999997,False,-2.3164750296076573,,,False,0.3249186866154136,1
노승천,충남,홍성군,7,3,남,con,45,,,False,-2.0935228619924064,,,False,0.000302570852843815,1
,충남,홍성군,7,3,,rem,63,,74.43499999999997,False,-2.0984758358236633,,,True,0.0002304383821943757,1
문병오,충남,홍성군,7,3,남,rev,57,,74.43499999999997,True,-0.5851906490897439,,,False,0.0003804841384105432,1
이병국,충남,홍성군,7,3,남,rev,61,,74.43499999999997,False,-1.5836681418974856,,,False,0.005662749163966531,1
노길호,충남,홍성군,7,3,남,con,53,정당인,74.43499999999997,False,-1.9173482346613528,,,False,0.00019835655526829736,1
김덕배,충남,홍성군,7,3,남,con,60,정당인,74.43499999999997,False,-1.470887268850539,,,False,0.0185885168840326,1
조성미,,홍성군,7,3,여,con,59,정당인,74.43499999999997,False,-2.014037647759864,,,False,0.0018562583718279254,1
윤용관,충남,홍성군,7,3,,rev,61,,74.43499999999997,True,-1.1481473213605309,,경영,False,0.0002151039446791093,1
정상운,충남,홍성군,7,3,남,rev,59,,74.43499999999997,False,-2.0332432246161587,,,False,0.0011107671574042011,1
신동규,충남,홍성군,7,3,남,rev,49,,74.43499999999997,False,-2.2499957748610218,,,False,0.001811732292172874,1
장재석,충남,홍성군,7,,남,con,55,,74.43499999999997,False,-1.7078606078952554,,,False,0.012307447249725422,1
황현동,충남,홍성군,7,3,남,con,55,,74.43499999999997,False,-1.815266344405002,,,False,0.0002632980534198596,1
이선균,충남,홍성군,7,3,남,con,67,,74.43499999999997,False,-1.797661643558732,,,True,0.6057032558322291,1
정영희,충남,홍성군,7,3,여,rem,49,,74.43499999999997,False,-2.8042279617308368,,,False,0.00393235275641183,1
김기준,충남,청양군,7,3,남,,53,,74.43499999999997,True,-1.4674349055197704,,,True,0.04033201617864201,1
임상기,충남,청양군,7,3,남,,56,,74.43499999999997,False,-2.091625426669505,,,False,0.0033020485839890287,1
이용남,충남,청양군,7,3,남,rev,61,,74.43499999999997,False,-2.280372439233745,,,False,0.005567948477101142,1
이봉규,충남,청양군,7,3,남,con,43,,74.43499999999997,False,-2.2335922215070942,,경영,False,0.20266465218950155,1
구기수,충남,청양군,,3,여,con,57,,74.43499999999997,False,-2.062995104404116,,,False,0.0007626595294428338,1
임동금,충남,청양군,7,3,여,con,60,,74.43499999999997,False,-2.1517270730140736,,,False,0.00047165420216140725,1
김종관,충남,청양군,7,3,남,rem,55,,74.43499999999997,False,-2.0908214653425983,,,False,0.027775636008110817,
김기태,충남,청양군,7,3,남,rem,55,,74.43499999999997,False,-2.8393949692874867,,,False,0.5800387548542281,1
이중연,충남,청양군,7,3,남,rem,48,,74.43499999999997,False,,,,True,0.0005518108080165684,1
차미숙,충남,청양군,7,3,여,rev,57,,74.43499999999997,True,-1.0763493624903815,,,False,0.0010456853339483132,1
이진수,충남,청양군,7,3,남,rev,55,,74.43499999999997,False,-2.579837969955288,,,False,0.04662944141234845,1
최의환,충남,청양군,7,3,남,con,64,,74.43499999999997,False,-1.772441768798244,,,False,0.00042662847690092096,1
나인찬,충남,청양군,7,3,남,con,60,,74.43499999999997,False,-1.5913714592801538,,행정,False,0.00041250593333965564,1
정창용,충남,청양군,7,,남,con,64,,74.43499999999997,False,-2.1332607452666386,,,False,,1
이준구,충남,청양군,7,3,남,rem,66,,74.43499999999997,False,-2.9490213142637436,,,False,0.07847142475574949,1
최병학,,청양군,7,3,남,rem,63,,74.43499999999997,False,-3.0778651030925133,,,False,0.007128302694379316,1
윤종목,충남,청양군,7,,남,rem,64,,74.43499999999997,False,,,,False,,1
강선구,충남,예산군,7,3,남,rev,37,정당인,74.43499999999997,True,-1.2525837088372742,,행정,False,0.006368426427759863,1
임영혜,충남,,7,3,여,rev,52,,74.43499999999997,False,-1.9424726257772855,,,False,0.0002171893082872169,1
김봉현,충남,예산군,7,3,남,con,51,,74.43499999999997,False,-1.8682673552640985,,,False,0.013671771273152784,1
신일섭,충남,예산군,7,3,남,con,57,,74.43499999999997,False,-1.914787566592616,,,False,0.0005992711414809178,1
이승구,충남,예산군,7,3,남,con,69,,74.43499999999997,False,-1.8577174370198524,,,True,0.00294611881190121,1
명재학,충남,,7,3,남,rem,50,,74.43499999999997,False,-2.1654078831984997,연세대,경영,False,0.00019215909761901304,1
이길원,충남,예산군,7,3,남,rem,,,74.43499999999997,False,-2.1179752056820793,,,False,0.0004725516725188271,1
박응수,충남,예산군,7,3,남,rev,58,,74.43499999999997,True,-0.8118814648017328,,,False,0.001963112358141772,1
박상길,,예산군,7,3,남,rev,73,,74.43499999999997,False,-1.6448168395301308,,,False,0.0027595933463319122,1
강연종,충남,예산군,7,,남,con,67,,74.43499999999997,False,-1.2150621685477851,,,False,0.00029434655525811267,1
이상우,충남,예산군,7,3,남,con,60,,74.43499999999997,False,-1.0887599922250983,,,False,0.9529711234459564,1
정완진,충남,예산군,7,1,남,rev,61,,74.43499999999997,True,-0.8980328453814084,,,False,0.0009180017947949868,1
전용구,충남,예산군,7,3,남,con,65,,74.43499999999997,False,-1.0682762920589703,,,False,0.00012327815578046749,1
,충남,예산군,7,3,남,con,58,,74.43499999999997,False,-1.8136830786646776,,,False,0.00011814979890447947,1
박진수,충남,예산군,7,3,남,rem,62,,74.43499999999997,False,-1.900913720002871,고려대,,False,0.01459880793444157,1
권국상,충남,,7,3,남,rem,68,,74.43499999999997,False,-1.79437696031201,,,False,9.544473610308703e-05,1
김만겸,충남,예산군,7,3,남,rev,57,,74.43499999999997,True,-0.9287509031839234,,경영,False,0.00019579243638087281,1
,충남,예산군,7,3,남,rev,64,,74.43499999999997,False,-1.935096871282863,,,False,0.0006642729457771161,1
,충남,예산군,7,3,남,,63,,74.43499999999997,False,-1.1312498194962888,,,False,0.000158586913501051,1
박기종,충남,예산군,7,3,남,con,63,,74.43499999999997,False,-1.2338620621861678,,,True,0.0006181397213778012,1
조돈길,충남,예산군,7,3,남,rem,65,,74.43499999999997,False,-2.4938809352087232,,행정,False,5.386212453059878e-05,1
백영규,전북,,7,3,남,rev,42,,74.43499999999997,True,-0.2437163700806225,,,True,0.027615007287870558,2
이기동,전북,전주시 완산구,7,3,남,rev,54,,74.43499999999997,False,-0.6200145760197706,,,False,0.02933202436543443,2
조우영,전북,전주시 완산구,7,3,남,rev,56,,74.43499999999997,False,-1.538698971199272,,,,0.0027732578242673877,2
이남숙,,전주시 완산구,7,3,여,rev,56,,74.43499999999997,True,-1.555044733420401,,,True,0.0010335663312591855,
송승용,전북,전주시 완산구,7,3,남,rev,45,정당인,,False,-1.6889981110512309,,,False,0.0019112121581290077,2
최주만,전북,전주시 완산구,7,3,남,rev,60,정당인,74.43499999999997,False,-1.9937792950859048,,법,False,0.0005143939623301584,2
박병술,전북,전주시 완산구,7,3,남,rev,64,,74.43499999999997,False,-1.735653381666995,,경영,False,0.0004677495949758493,2
양영환,전북,전주시 완산구,7,3,남,rev,58,,74.43499999999997,False,-1.6618212929584308,,,False,0.0007868597682772244,2
김선효,전북,전주시 완산구,7,3,여,rev,29,정당인,74.43499999999997,False,,,경영,False,0.0007301264763850603,2
김강수,,전주시 완산구,7,3,남,rev,54,,74.43499999999997,False,-3.0840147972388636,,경제,False,0.0016514791969359198,2
정희문,전북,전주시 완산구,7,3,남,rev,59,,74.43499999999997,False,-2.675180855691305,,경영,False,0.00014318510241626692,2
송성원,전북,전주시 완산구,7,3,남,rem,30,,74.43499999999997,False,-3.462122622659388,,,True,0.00040839631190576895,2
김원주,전북,전주시 완산구,7,3,남,rev,50,,74.43499999999997,True,-0.7530940859600171,,법,True,0.012060259488228512,2
,전북,전주시 완산구,7,3,남,rev,42,,74.43499999999997,False,-1.4606416663332984,,,False,0.0009213167762675996,
허승복,전북,전주시 완산구,7,3,남,,42,,74.43499999999997,False,-1.7598610498787108,,정치,False,0.00029416143741422656,2
김윤철,전북,전주시 완산구,7,3,남,rev,61,,74.43499999999997,False,-1.7426867792762664,,행정,False,0.013562132730170158,2
임병오,전북,전주시 완산구,7,3,남,rev,61,,74.43499999999997,False,-2.5687104668819405,,법,False,0.0001204135539706735,2
김순정,전북,전주시 완산구,7,3,여,rem,60,,74.43499999999997,False,-3.1885835553247004,,경영,False,0.0007228068691109762,2
김진환,전북,전주시 완산구,7,3,남,rem,68,,74.43499999999997,False,-3.029965654226312,,경영,False,0.06545858378319347,2
정섬길,전북,전주시 완산구,7,1,여,rev,49,정당인,74.43499999999997,True,0.19435560777021307,,,True,0.00022170739820701288,2
서선희,전북,전주시 완산구,7,3,여,rem,51,,74.43499999999997,False,-1.1889684928316218,,,False,0.0004019952486976168,2
이완구,전북,,7,3,남,rem,69,,74.43499999999997,False,-1.4397036356864303,,경영,False,0.1067691610514126,2
고미희,전북,전주시 완산구,7,,여,rev,54,,74.43499999999997,True,-1.0343046993414176,,경영,False,0.0006255353062833579,2
박형배,전북,전주시 완산구,7,3,남,rev,46,,74.43499999999997,False,-1.1927222776871516,,,,0.0005142880107682638,2
이미숙,전북,전주시 완산구,7,3,여,rev,58,,74.43499999999997,False,-0.5503048527594789,,정치,True,0.3071626556406779,
양정상,전북,전주시 완산구,7,3,남,con,31,,74.43499999999997,,-2.9312327608227364,,,True,0.0001486434298208532,2
곽효복,전북,전주시 완산구,,3,남,rev,45,,74.43499999999997,False,-2.7236407173313264,,,False,8.355863721338315e-05,2
이경신,,전주시 완산구,7,3,여,rev,55,,74.43499999999997,True,-0.5603358167676823,,행정,False,0.0017372890401166155,2
김은영,전북,전주시 완산구,7,3,여,rev,,,74.43499999999997,False,-0.7859023127579908,,,True,,2
채영병,전북,전주시 완산구,,3,남,rev,45,,74.43499999999997,False,-1.717073615666428,,,False,0.00035545449146654503,2
박현규,전북,전주시 완산구,7,3,남,rem,54,,74.43499999999997,False,-1.8271820368137384,,,False,0.012328818375576095,2
김동헌,전북,전주시 완산구,7,3,남,rev,30,정당인,74.43499999999997,True,-0.8769341492892192,,,False,,2
김현덕,전북,전주시 완산구,7,3,남,rev,62,,74.43499999999997,False,-1.326663318815677,,,False,0.001344126905533724,2
김승섭,전북,전주시 완산구,7,3,,rev,58,,74.43499999999997,False,-1.7899888857377984,,경제,False,0.006612306495642947,2
천서영,전북,전주시 완산구,7,3,여,con,48,,74.43499999999997,False,,,,False,0.00014582410532744944,2
전병욱,전북,전주시 완산구,,3,남,rev,57,정당인,74.43499999999997,False,-3.014223315881081,,행정,True,0.009281456346484305,2
한승우,전북,,7,3,남,rev,51,정당인,74.43499999999997,False,-1.947936492200545,,,,0.3498472656766229,2
소순명,전북,전주시 완산구,7,3,남,,56,,74.43499999999997,False,-2.4173403851503186,,,False,0.00015259549296705376,2
한상록,전북,,7,3,남,rem,68,,74.43499999999997,,-3.780203506251513,,,False,0.00011106384018421565,2
김윤권,전북,전주시 덕진구,7,3,남,rev,34,,74.43499999999997,True,-0.5904039780432762,,,True,,2
